208600	MOUNT ST. MARY'S UNIVERSITY	EMMITSBURG	MD	Private 4yr	"$2,170,422"	487
208700	NER ISRAEL RABBINICAL COLLEGE	BALTIMORE	MD	Private 4yr	"$434,223"	68
208900	PRINCE GEORGES COMMUNITY COLLEGE	LARGO	MD	Public 2yr	"$17,392,847"	"5,345"
209100	SALISBURY UNIVERSITY	SALISBURY	MD	Public 4yr	"$9,034,491"	"2,070"
209200	ST JOHN'S COLLEGE	ANNAPOLIS	MD	Private 4yr	"$481,527"	107
209300	ST JOHN'S COLLEGE	SANTA FE	NM	Private 4yr	"$478,714"	100
209500	ST. MARY'S COLLEGE OF MARYLAND	ST. MARYS CITY	MD	Public 4yr	"$1,503,747"	333
209900	TOWSON UNIVERSITY	TOWSON	MD	Public 4yr	"$27,419,270"	"6,304"
210200	UNIVERSITY OF BALTIMORE	BALTIMORE	MD	Public 4yr	"$5,498,896"	"1,402"
210300	"UNIVERSITY OF MARYLAND, COLLEGE PARK"	COLLEGE PARK	MD	Public 4yr	"$27,336,454"	6096
210400	"UNIVERSITY OF MARYLAND, BALTIMORE"	BALTIMORE	MD	Public 4yr	"$1,158,245"	302
210500	UMBC	BALTIMORE	MD	Public 4yr	"$16,157,203"	"3,542"
210600	UNIVERSITY MARYLAND EASTERN SHORE	PRINCESS ANNE	MD	Public 4yr	"$7,675,343"	1610
210700	STEVENSON UNIVERSITY	STEVENSON	MD	Private 4yr	"$4,999,452"	1146
210800	WASHINGTON COLLEGE	CHESTERTOWN	MD	Private 4yr	"$1,376,689"	304
210900	MCDANIEL COLLEGE	WESTMINSTER	MD	Private 4yr	"$2,342,752"	501
211400	AMERICAN INTERNATIONAL COLLEGE	SPRINGFIELD	MA	Private 4yr	"$3,205,239"	726
211500	AMHERST COLLEGE	AMHERST	MA	Private 4yr	"$2,134,731"	452
211700	ANNA MARIA COLLEGE	PAXTON	MA	Private 4yr	"$1,990,898"	447
211800	ASSUMPTION COLLEGE	WORCESTER	MA	Private 4yr	"$1,815,294"	426
212000	MERRIMACK COLLEGE	NORTH ANDOVER	MA	Private 4yr	"$3,253,778"	739
212100	BABSON COLLEGE	BABSON PARK	MA	Private 4yr	"$1,616,327"	344
212200	BAY PATH COLLEGE	LONGMEADOW	MA	Private 4yr	"$4,498,739"	1201
212300	BECKER COLLEGE-WORCESTER	WORCESTER	MA	Private 4yr	"$2,940,452"	758
212400	BENTLEY UNIVERSITY	WALTHAM	MA	Private 4yr	"$2,680,755"	604
212600	BERKLEE COLLEGE OF MUSIC	BOSTON	MA	Private 4yr	"$5,411,563"	"1,295"
212800	BOSTON COLLEGE	CHESTNUT HILL	MA	Private 4yr	"$6,256,865"	"1,328"
213000	BOSTON UNIVERSITY	BOSTON	MA	Private 4yr	"$13,189,760"	2817
213023	BOSTON UNIVERSITY - WHEELOCK COLLEGE	BOSTON	MA	Private 4yr	"$1,200,828"	264
213300	BRANDEIS UNIVERSITY	WALTHAM	MA	Private 4yr	"$3,078,599"	650
213900	CLARK UNIVERSITY	WORCESTER	MA	Private 4yr	"$2,220,638"	498
214000	ELMS COLLEGE	CHICOPEE	MA	Private 4yr	"$2,694,608"	564
214100	COLLEGE OF THE HOLY CROSS	WORCESTER	MA	Private 4yr	"$2,169,578"	483
214300	CURRY COLLEGE	MILTON	MA	Private 4yr	"$3,091,024"	747
214400	DEAN COLLEGE	FRANKLIN	MA	Private 4yr	"$1,860,752"	431
214500	EASTERN NAZARENE COLLEGE	QUINCY	MA	Private 4yr	"$1,267,223"	303
214600	EMERSON COLLEGE	BOSTON	MA	Private 4yr	"$2,702,161"	627
214700	EMMANUEL COLLEGE	BOSTON	MA	Private 4yr	"$2,300,090"	520
214800	ENDICOTT COLLEGE	BEVERLY	MA	Private 4yr	"$2,656,086"	607
215000	FISHER COLLEGE	BOSTON	MA	Private 4yr	"$3,415,559"	861
215100	BENJAMIN FRANKLIN INSTITUTE OF TECH	BOSTON	MA	Private 4yr	"$1,933,080"	417
215300	GORDON COLLEGE	WENHAM	MA	Private 4yr	"$1,672,379"	392
215400	HELLENIC COLLEGE	BROOKLINE	MA	Private 4yr	"$163,605"	35
215500	HARVARD UNIVERSITY	CAMBRIDGE	MA	Private 4yr	"$5,602,695"	1251
215700	HEBREW COLLEGE	NEWTON CENTRE	MA	Private 4yr	"$1,035"	1
215800	LASELL COLLEGE	NEWTON	MA	Private 4yr	"$2,393,793"	541
216000	LESLEY UNIVERSITY	CAMBRIDGE	MA	Private 4yr	"$3,084,153"	717
216100	UMASS LOWELL	LOWELL	MA	Public 4yr	"$17,213,646"	4091
216500	MCPHS UNIVERSITY	BOSTON	MA	Private 4yr	"$5,644,092"	1135
216700	BERKSHIRE COMMUNITY COLLEGE	PITTSFIELD	MA	Public 2yr	"$3,154,897"	914
216800	CAPE COD COMMUNITY COLLEGE	WEST BARNSTABLE	MA	Public 2yr	"$3,909,848"	1309
216900	GREENFIELD COMMUNITY COLLEGE	GREENFIELD	MA	Public 2yr	"$2,306,613"	777
217000	HOLYOKE COMMUNITY COLLEGE	HOLYOKE	MA	Public 2yr	"$10,533,808"	3122
217100	MASSACHUSETTS BAY COMMUNITY COLLEGE	WELLESLEY	MA	Public 2yr	"$4,610,937"	1309
217200	MOUNT WACHUSETT COMMUNITY COLLEGE	GARDNER	MA	Public 2yr	"$6,639,340"	2127
217300	NORTH SHORE COMMUNITY COLLEGE	DANVERS	MA	Public 2yr	"$9,987,401"	3002
217400	NORTHERN ESSEX COMMUNITY COLLEGE	HAVERHILL	MA	Public 2yr	"$9,799,029"	3020
217500	QUINSIGAMOND COMMUNITY COLLEGE	WORCESTER	MA	Public 2yr	"$13,570,282"	3973
217600	BRISTOL COMMUNITY COLLEGE	FALL RIVER	MA	Public 2yr	"$15,030,350"	4331
217700	MASSASOIT COMMUNITY COLLEGE	BROCKTON	MA	Public 2yr	"$9,759,806"	2743
217800	MASSACHUSETTS INST OF TECHNOLOGY	CAMBRIDGE	MA	Private 4yr	"$3,713,991"	807
218000	MASSACHUSETTS COLLEGE OF ART AND DESIGN	BOSTON	MA	Public 4yr	"$2,514,617"	574
218100	MASSACHUSETTS MARITIME ACADEMY	BUZZARDS BAY	MA	Public 4yr	"$1,167,080"	282
218300	BRIDGEWATER STATE UNIVERSITY	BRIDGEWATER	MA	Public 4yr	"$14,903,201"	3524
218400	FITCHBURG STATE UNIVERSITY	FITCHBURG	MA	Public 4yr	"$7,275,670"	"1,667"
218500	FRAMINGHAM STATE COLLEGE	FRAMINGHAM	MA	Public 4yr	"$6,565,955"	"1,508"
218700	MASSACHUSETTS CLG OF LIBERAL ARTS	NORTH ADAMS	MA	Public 4yr	"$2,879,975"	662
218800	SALEM STATE UNIVERSITY	SALEM	MA	Public 4yr	"$12,547,042"	"2,826"
218900	WESTFIELD STATE UNIVERSITY	WESTFIELD	MA	Public 4yr	"$8,015,907"	1869
219000	WORCESTER STATE UNIVERSITY	WORCESTER	MA	Public 4yr	"$7,586,028"	"1,834"
219200	MOUNT HOLYOKE COLLEGE	SOUTH HADLEY	MA	Private 4yr	"$2,146,497"	478
219300	MOUNT IDA COLLEGE	NEWTON	MA	Private 4yr	"$2,571,788"	596
219400	NEW ENGLAND CONSERVATORY OF MUSIC	BOSTON	MA	Private 4yr	"$263,404"	58
219700	NICHOLS COLLEGE	DUDLEY	MA	Private 4yr	"$1,972,269"	449
219900	NORTHEASTERN UNIVERSITY	BOSTON	MA	Private 4yr	"$13,985,730"	"2,615"
220100	PINE MANOR COLLEGE	CHESTNUT HILL	MA	Private 4yr	"$970,979"	203
220500	QUINCY COLLEGE	QUINCY	MA	Public 2yr	"$9,356,661"	"2,778"
220600	REGIS COLLEGE	WESTON	MA	Private 4yr	"$1,836,720"	415
220800	SIMMONS COLLEGE	BOSTON	MA	Private 4yr	"$2,196,184"	490
220900	SMITH COLLEGE	NORTHAMPTON	MA	Private 4yr	"$2,818,831"	603
221000	UNIV OF MASSACHUSETTS-DARTMOUTH	NORTH DARTMOUTH	MA	Public 4yr	"$12,178,520"	"2,744"
221100	SPRINGFIELD COLLEGE	SPRINGFIELD	MA	Private 4yr	"$4,407,198"	"1,246"
221700	STONEHILL COLLEGE	EASTON	MA	Private 4yr	"$1,860,886"	430
221800	SUFFOLK UNIVERSITY	BOSTON	MA	Private 4yr	"$6,547,455"	1416
221900	TUFTS UNIVERSITY	MEDFORD	MA	Private 4yr	"$3,186,596"	681
222100	UNIV OF MASSACHUSETTS-AMHERST	AMHERST	MA	Public 4yr	"$26,260,380"	"6,002"
222200	UNIV OF MASSACHUSETTS-BOSTON	BOSTON	MA	Public 4yr	"$24,456,294"	"5,575"
222400	WELLESLEY COLLEGE	WELLESLEY	MA	Private 4yr	"$2,320,225"	513
222500	WENTWORTH INSTITUTE OF TECHNOLOGY	BOSTON	MA	Private 4yr	"$4,477,737"	1037
222600	WESTERN NEW ENGLAND UNIVERSITY	SPRINGFIELD	MA	Private 4yr	"$3,188,816"	770
222700	WHEATON COLLEGE	NORTON	MA	Private 4yr	"$1,558,205"	350
222900	WILLIAMS COLLEGE	WILLIAMSTOWN	MA	Private 4yr	"$2,045,388"	438
223300	WORCESTER POLYTECHNIC INSTITUTE	WORCESTER	MA	Private 4yr	"$2,174,471"	515
223400	ADRIAN COLLEGE	ADRIAN	MI	Private 4yr	"$2,478,697"	563
223500	ALBION COLLEGE	ALBION	MI	Private 4yr	"$2,869,365"	638
223600	ALMA COLLEGE	ALMA	MI	Private 4yr	"$1,924,902"	449
223700	ALPENA COMMUNITY COLLEGE	ALPENA	MI	Public 4yr	"$2,469,441"	652
223800	ANDREWS UNIVERSITY	BERRIEN SPRINGS	MI	Private 4yr	"$2,075,009"	465
223900	AQUINAS COLLEGE	GRAND RAPIDS	MI	Private 4yr	"$2,094,877"	500
224000	BAY DE NOC COMMUNITY COLLEGE	ESCANABA	MI	Public 2yr	"$2,742,739"	791
224100	CALVIN COLLEGE	GRAND RAPIDS	MI	Private 4yr	"$3,223,088"	779
224300	CENTRAL MICHIGAN UNIVERSITY	MOUNT PLEASANT	MI	Public 4yr	"$26,292,018"	6171
224600	CLEARY UNIVERSITY	HOWELL	MI	Private 4yr	"$773,246"	224
224900	DAVENPORT UNIVERSITY	GRAND RAPIDS	MI	Private 4yr	"$9,545,544"	"2,603"
225100	DELTA COLLEGE	UNIVERSITY CENTER	MI	Public 2yr	"$14,166,147"	4092
225900	EASTERN MICHIGAN UNIVERSITY	YPSILANTI	MI	Public 4yr	"$30,123,874"	7274
226000	FERRIS STATE UNIVERSITY	BIG RAPIDS	MI	Public 4yr	"$22,347,166"	5088
226100	CHARLES STEWART MOTT COMMUNITY CLG	FLINT	MI	Public 2yr	"$14,252,509"	4402
226200	KETTERING UNIVERSITY	FLINT	MI	Private 4yr	"$1,799,048"	440
226300	GLEN OAKS COMMUNITY COLLEGE	CENTREVILLE	MI	Public 2yr	"$1,462,956"	404
226400	GOGEBIC COMMUNITY COLLEGE	IRONWOOD	MI	Public 2yr	"$1,700,548"	477
226500	GRACE CHRISTIAN UNIVERSITY	GRAND RAPIDS	MI	Private 4yr	"$2,774,837"	749
226600	CORNERSTONE UNIVERSITY	GRAND RAPIDS	MI	Private 4yr	"$3,091,598"	807
226700	GRAND RAPIDS COMMUNITY COLLEGE	GRAND RAPIDS	MI	Public 2yr	"$17,046,664"	5398
226800	GRAND VALLEY STATE UNIVERSITY	ALLENDALE	MI	Public 4yr	"$29,677,951"	6853
226900	GREAT LAKES CHRISTIAN COLLEGE	LANSING	MI	Private 4yr	"$425,868"	99
227000	HENRY FORD COMMUNITY COLLEGE	DEARBORN	MI	Public 4yr	"$26,699,032"	7300
227300	HOPE COLLEGE	HOLLAND	MI	Private 4yr	"$2,526,218"	608
227400	JACKSON COMMUNITY COLLEGE	JACKSON	MI	Public 4yr	"$12,238,029"	3259
227500	KALAMAZOO COLLEGE	KALAMAZOO	MI	Private 4yr	"$1,523,914"	347
227600	KELLOGG COMMUNITY COLLEGE	BATTLE CREEK	MI	Public 2yr	"$7,039,961"	2265
227700	LAKE MICHIGAN COLLEGE	BENTON HARBOR	MI	Public 2yr	"$4,807,250"	"1,409"
227800	LANSING COMMUNITY COLLEGE	LANSING	MI	Public 2yr	"$16,308,475"	"4,797"
227900	LAWRENCE TECHNOLOGICAL UNIVERSITY	SOUTHFIELD	MI	Private 4yr	"$2,167,748"	516
228200	MADONNA UNIVERSITY	LIVONIA	MI	Private 4yr	"$3,530,700"	886
228400	MARYGROVE COLLEGE	DETROIT	MI	Private 4yr	"$310,143"	123
228800	ROCHESTER COLLEGE	ROCHESTER HILLS	MI	Private 4yr	"$2,166,529"	533
229000	MICHIGAN STATE UNIVERSITY	EAST LANSING	MI	Public 4yr	"$44,953,946"	8858
229200	MICHIGAN TECHNOLOGICAL UNIV	HOUGHTON	MI	Public 4yr	"$6,176,229"	1530
229300	LAKE SUPERIOR STATE UNIVERSITY	SAULT STE. MARIE	MI	Public 4yr	"$3,339,533"	793
229400	MONROE COUNTY COMMUNITY CLG	MONROE	MI	Public 2yr	"$3,051,372"	988
229500	MONTCALM COMMUNITY COLLEGE	SIDNEY	MI	Public 2yr	"$2,494,405"	809
229700	MUSKEGON COMMUNITY COLLEGE	MUSKEGON	MI	Public 2yr	"$5,551,939"	"1,677"
229900	NORTH CENTRAL MICHIGAN COLLEGE	PETOSKEY	MI	Public 2yr	"$2,656,956"	809
230100	NORTHERN MICHIGAN UNIVERSITY	MARQUETTE	MI	Public 4yr	"$10,873,853"	"2,574"
230200	NORTHWESTERN MICHIGAN COLLEGE	TRAVERSE CITY	MI	Public 4yr	"$4,506,064"	1417
230300	OAKLAND COMMUNITY COLLEGE	BLOOMFIELD HILLS	MI	Public 2yr	"$17,988,347"	"5,866"
230700	OAKLAND UNIVERSITY	ROCHESTER	MI	Public 4yr	"$22,632,578"	5261
230800	OLIVET COLLEGE	OLIVET	MI	Private 4yr	"$2,632,277"	591
231000	ST. CLAIR COUNTY COMMUNITY COLLEGE	PORT HURON	MI	Public 2yr	"$4,295,763"	"1,343"
231100	KUYPER COLLEGE	GRAND RAPIDS	MI	Private 4yr	"$301,071"	70
231300	SACRED HEART MAJOR SEMINARY	DETROIT	MI	Private 4yr	"$71,472"	20
231400	SAGINAW VALLEY STATE UNIV	UNIVERSITY CENTER	MI	Public 4yr	"$12,366,752"	2907
231500	SCHOOLCRAFT COLLEGE	LIVONIA	MI	Public 4yr	"$12,675,767"	3919
231600	SIENA HEIGHTS UNIVERSITY	ADRIAN	MI	Private 4yr	"$3,862,520"	1063
231700	SOUTHWESTERN MICHIGAN COLLEGE	DOWAGIAC	MI	Public 2yr	"$4,047,006"	"1,071"
231800	SPRING ARBOR UNIVERSITY	SPRING ARBOR	MI	Private 4yr	"$3,113,381"	856
232200	FINLANDIA UNIVERSITY	HANCOCK	MI	Private 4yr	"$847,511"	201
232300	UNIVERSITY OF DETROIT MERCY	DETROIT	MI	Private 4yr	"$3,999,471"	913
232500	UNIVERSITY OF MICHIGAN - ANN ARBOR	ANN ARBOR	MI	Public 4yr	"$23,947,237"	5245
232600	UNIVERSITY OF MICHIGAN-DEARBORN	DEARBORN	MI	Public 4yr	"$14,690,230"	"3,318"
232700	UNIVERSITY OF MICHIGAN-FLINT	FLINT	MI	Public 4yr	"$11,288,301"	2684
232800	WASHTENAW COMMUNITY COLLEGE	ANN ARBOR	MI	Public 2yr	"$13,981,678"	"4,451"
232900	WAYNE STATE UNIVERSITY	DETROIT	MI	Public 4yr	"$35,504,786"	"7,967"
233000	WESTERN MICHIGAN UNIVERSITY	KALAMAZOO	MI	Public 4yr	"$28,138,959"	6417
233200	ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID	COON RAPIDS	MN	Public 2yr	"$8,166,030"	"2,528"
233400	AUGSBURG COLLEGE	MINNEAPOLIS	MN	Private 4yr	"$5,255,966"	"1,179"
233500	RIVERLAND COMMUNITY COLLEGE	AUSTIN	MN	Public 2yr	"$3,573,327"	"1,003"
233600	BEMIDJI STATE UNIVERSITY	BEMIDJI	MN	Public 4yr	"$6,488,779"	1654
233700	BETHANY LUTHERAN COLLEGE INC	MANKATO	MN	Private 4yr	"$758,603"	194
233900	CENTRAL LAKES COLG-BRAINERD/STAPLES	BRAINERD	MN	Public 2yr	"$4,152,031"	1127
234000	CARLETON COLLEGE	NORTHFIELD	MN	Private 4yr	"$1,347,147"	302
234100	COLLEGE OF ST BENEDICT	SAINT JOSEPH	MN	Private 4yr	"$2,077,951"	474
234200	ST. CATHERINE UNIVERSITY	ST PAUL	MN	Private 4yr	"$5,860,459"	1424
234300	COLLEGE OF ST SCHOLASTICA	DULUTH	MN	Private 4yr	"$3,578,851"	891
234500	UNIVERSITY OF ST THOMAS	ST PAUL	MN	Private 4yr	"$4,854,941"	"1,130"
234600	CONCORDIA COLLEGE-MOORHEAD	MOORHEAD	MN	Private 4yr	"$1,761,567"	432
234700	"CONCORDIA UNIVERSITY, ST PAUL, MN"	SAINT PAUL	MN	Private 4yr	"$4,180,092"	"1,171"
235000	VERMILION COMMUNITY COLLEGE	ELY	MN	Public 2yr	"$930,125"	234
235300	GUSTAVUS ADOLPHUS COLLEGE	ST PETER	MN	Private 4yr	"$2,493,060"	568
235400	HAMLINE UNIVERSITY	ST PAUL	MN	Private 4yr	"$3,611,474"	835
235500	HIBBING COMMUNITY COLLEGE	HIBBING	MN	Public 2yr	"$2,080,438"	548
235600	ITASCA COMMUNITY COLLEGE	GRAND RAPIDS	MN	Public 2yr	"$1,824,772"	465
235800	MACALESTER COLLEGE	ST PAUL	MN	Private 4yr	"$1,734,896"	394
236000	"MINNESOTA STATE UNIVERSITY, MANKATO"	MANKATO	MN	Public 4yr	"$15,551,207"	"3,641"
236100	MARTIN LUTHER COLLEGE	NEW ULM	MN	Private 4yr	"$993,080"	267
236200	MINNEAPOLIS COMM AND TECH COLLEGE	MINNEAPOLIS	MN	Public 2yr	"$13,610,746"	"4,083"
236500	MINNEAPOLIS COLLEGE OF ART & DESIGN	MINNEAPOLIS	MN	Private 4yr	"$1,286,400"	295
236700	MINNESOTA STATE UNIVERSITY MOORHEAD	MOORHEAD	MN	Public 4yr	"$6,508,127"	"1,606"
236900	NORTH CENTRAL UNIVERSITY	MINNEAPOLIS	MN	Private 4yr	"$1,682,644"	398
237000	NORTH HENNEPIN COMMUNITY COLLEGE	BROOKLYN PARK	MN	Public 2yr	"$8,979,550"	"2,845"
237100	UNIVERSITY OF NORTHWESTERN- ST PAUL	SAINT PAUL	MN	Private 4yr	"$2,626,207"	661
237300	ROCHESTER COMMUNITY/TECH COLLEGE	ROCHESTER	MN	Public 2yr	"$7,144,156"	"2,172"
237500	SOUTHWEST MINNESOTA STATE UNIVERSITY	MARSHALL	MN	Public 4yr	"$3,571,373"	842
237700	ST CLOUD STATE UNIVERSITY	SAINT CLOUD	MN	Public 4yr	"$16,355,635"	3885
237900	SAINT JOHNS UNIVERSITY	COLLEGEVILLE	MN	Private 4yr	"$1,696,080"	372
238000	SAINT MARY'S UNIVERSITY	WINONA	MN	Private 4yr	"$2,038,274"	496
238200	ST OLAF COLLEGE	NORTHFIELD	MN	Private 4yr	"$2,564,588"	565
238300	CROWN COLLEGE	ST BONIFACIUS	MN	Private 4yr	"$1,744,331"	458
238500	NORTHLAND COMMUNITY & TECHNICAL CLG	THIEF RIVER FALLS	MN	Public 2yr	"$4,370,617"	"1,215"
238800	"UNIVERSITY OF MINNESOTA, DULUTH"	DULUTH	MN	Public 4yr	"$9,410,969"	2251
238900	"UNIVERSITY OF MINNESOTA, MORRIS"	MORRIS	MN	Public 4yr	"$2,367,077"	539
239300	MINNESOTA STATE COLLEGE SOUTHEAST	WINONA	MN	Public 2yr	"$2,456,054"	732
239400	WINONA STATE UNIVERSITY	WINONA	MN	Public 4yr	"$8,549,959"	2066
239600	ALCORN STATE UNIVERSITY	ALCORN STATE	MS	Public 4yr	"$13,051,271"	2514
239700	BELHAVEN UNIVERSITY	JACKSON	MS	Private 4yr	"$5,711,814"	1432
239800	BLUE MOUNTAIN COLLEGE	BLUE MOUNTAIN	MS	Private 4yr	"$1,398,563"	325
240100	COAHOMA COMMUNITY COLLEGE	CLARKSDALE	MS	Public 2yr	"$8,070,927"	1799
240200	COPIAH-LINCOLN COMMUNITY COLLEGE	WESSON	MS	Public 2yr	"$7,496,440"	"1,662"
240300	DELTA STATE UNIVERSITY	CLEVELAND	MS	Public 4yr	"$5,744,768"	1228
240400	EAST CENTRAL COMMUNITY COLLEGE	DECATUR	MS	Public 2yr	"$6,716,672"	1541
240500	EAST MISSISSIPPI COMM COLLEGE	SCOOBA	MS	Public 2yr	"$9,891,106"	"2,246"
240700	HINDS COMMUNITY COLLEGE	RAYMOND	MS	Public 2yr	"$30,616,689"	7170
240800	HOLMES COMMUNITY COLLEGE	GOODMAN	MS	Public 2yr	"$13,060,103"	"3,176"
240900	ITAWAMBA COMMUNITY COLLEGE	FULTON	MS	Public 2yr	"$12,196,086"	2874
241000	JACKSON STATE UNIVERSITY	JACKSON	MS	Public 4yr	"$20,539,899"	"4,351"
241100	JONES COUNTY JUNIOR COLLEGE	ELLISVILLE	MS	Public 2yr	"$9,861,893"	2210
241300	MERIDIAN COMMUNITY COLLEGE	MERIDIAN	MS	Public 2yr	"$6,894,219"	"1,687"
241400	MILLSAPS COLLEGE	JACKSON	MS	Private 4yr	"$993,942"	223
241500	MISSISSIPPI COLLEGE	CLINTON	MS	Private 4yr	"$4,580,443"	1033
241600	MISSISSIPPI DELTA CMTY COLLEGE	MOORHEAD	MS	Public 2yr	"$8,390,353"	1790
241700	MISSISSIPPI GULF CST CLG	PERKINSTON	MS	Public 2yr	"$21,332,211"	5001
242200	MISSISSIPPI UNIV FOR WOMEN	COLUMBUS	MS	Public 4yr	"$6,327,005"	"1,351"
242300	MISSISSIPPI STATE UNIVERSITY	MISSISSIPPI STATE	MS	Public 4yr	"$29,102,513"	"6,287"
242400	MISSISSIPPI VALLEY STATE UNIVERSITY	ITTA BENA	MS	Public 4yr	"$7,662,775"	1525
242600	NORTHEAST MS CMNTY COLLEGE	BOONEVILLE	MS	Public 2yr	"$9,057,391"	2018
242700	NORTHWEST MISSISSIPPI COMMUNITY CLG	SENATOBIA	MS	Public 2yr	"$16,926,038"	"3,862"
243000	PEARL RIVER COMMUNITY COLLEGE	POPLARVILLE	MS	Public 2yr	"$11,135,728"	"2,546"
243300	RUST COLLEGE	HOLLY SPRINGS	MS	Private 4yr	"$3,560,817"	753
243500	SOUTHEASTERN BAPTIST COLLEGE	LAUREL	MS	Private 4yr	"$93,730"	27
243600	SOUTHWEST MISSISSIPPI CMNTY CLG	SUMMIT	MS	Public 2yr	"$5,682,923"	"1,321"
243900	TOUGALOO COLLEGE	TOUGALOO	MS	Private 4yr	"$3,426,103"	644
244000	UNIVERSITY OF MISSISSIPPI	UNIVERSITY	MS	Public 4yr	"$24,068,699"	"4,921"
244100	UNIVERSITY OF SOUTHERN MISSISSIPPI	HATTIESBURG	MS	Public 4yr	"$28,304,853"	"6,060"
244700	WILLIAM CAREY UNIVERSITY	HATTIESBURG	MS	Private 4yr	"$5,644,227"	"1,337"
244900	AVILA UNIVERSITY	KANSAS CITY	MO	Private 4yr	"$2,547,818"	601
245000	CALVARY BIBLE COLLEGE	KANSAS CITY	MO	Private 4yr	"$494,073"	122
245300	CENTRAL METHODIST UNIVERSITY	FAYETTE	MO	Private 4yr	"$6,179,987"	"1,543"
245400	UNIVERSITY OF CENTRAL MISSOURI	WARRENSBURG	MO	Public 4yr	"$14,381,557"	"3,398"
245600	COLUMBIA COLLEGE	COLUMBIA	MO	Private 4yr	"$26,380,056"	"7,514"
245800	COTTEY COLLEGE	NEVADA	MO	Private 4yr	"$557,554"	121
245900	CROWDER COLLEGE	NEOSHO	MO	Public 2yr	"$7,468,978"	2093
246000	CULVER STOCKTON COLLEGE	CANTON	MO	Private 4yr	"$1,989,069"	437
246100	DRURY UNIVERSITY	SPRINGFIELD	MO	Private 4yr	"$6,831,452"	"1,746"
246300	EVANGEL UNIVERSITY	SPRINGFIELD	MO	Private 4yr	"$3,475,564"	784
246400	FONTBONNE UNIVERSITY	ST LOUIS	MO	Private 4yr	"$1,417,727"	357
246600	HARRIS - STOWE STATE UNIVERSITY	SAINT LOUIS	MO	Public 4yr	"$5,657,456"	"1,179"
246700	CONCEPTION SEMINARY COLLEGE	CONCEPTION	MO	Private 4yr	"$96,640"	17
246800	JEFFERSON COLLEGE	HILLSBORO	MO	Public 2yr	"$6,608,028"	"1,901"
247100	ST LOUIS COMMUNITY COLLEGE	ST LOUIS	MO	Public 2yr	"$24,870,493"	"7,545"
247300	KANSAS CITY ART INSTITUTE	KANSAS CITY	MO	Private 4yr	"$1,372,610"	294
247600	KENRICK-GLENNON SEMINARY	ST LOUIS	MO	Private 4yr	"$18,396"	4
247900	LINCOLN UNIVERSITY	JEFFERSON CITY	MO	Public 4yr	"$6,672,010"	1456
248000	LINDENWOOD UNIVERSITY	ST CHARLES	MO	Private 4yr	"$10,522,116"	"2,798"
248200	MARYVILLE UNIVERSITY	ST LOUIS	MO	Private 4yr	"$3,883,862"	984
248400	METROPOLITAN COMMUNITY COLLEGE	KANSAS CITY	MO	Public 2yr	"$21,503,676"	"6,722"
248500	MIDWESTERN BAPTIST THEOL SEMINARY	KANSAS CITY	MO	Private 4yr	"$863,612"	220
248600	MINERAL AREA COLLEGE	PARK HILLS	MO	Public 2yr	"$5,653,368"	"1,392"
248800	MISSOURI SOUTHERN STATE UNIVERSITY	JOPLIN	MO	Public 4yr	"$12,720,618"	"3,021"
248900	MISSOURI VALLEY COLLEGE	MARSHALL	MO	Private 4yr	"$2,997,447"	663
249000	MISSOURI WESTERN STATE UNIVERSITY	ST JOSEPH	MO	Public 4yr	"$8,380,297"	1995
249100	MOBERLY AREA COMMUNITY COLLEGE	MOBERLY	MO	Public 2yr	"$7,516,126"	"2,195"
249500	TRUMAN STATE UNIVERSITY	KIRKSVILLE	MO	Public 4yr	"$5,330,063"	"1,251"
249600	NORTHWEST MISSOURI STATE UNIV	MARYVILLE	MO	Public 4yr	"$8,080,746"	"1,817"
249800	PARK UNIVERSITY	PARKVILLE	MO	Private 4yr	"$15,047,091"	4154
249900	ROCKHURST UNIVERSITY	KANSAS CITY	MO	Private 4yr	"$1,361,408"	324
250000	COLLEGE OF THE OZARKS	POINT LOOKOUT	MO	Private 4yr	"$3,479,617"	956
250100	SOUTHEAST MISSOURI STATE UNIV	CAPE GIRARDEAU	MO	Public 4yr	"$15,014,480"	"3,489"
250200	SOUTHWEST BAPTIST UNIVERSITY	BOLIVAR	MO	Private 4yr	"$4,977,583"	1235
250300	MISSOURI STATE UNIVERSITY	SPRINGFIELD	MO	Public 4yr	"$28,351,316"	6331
250400	ST LOUIS COLLEGE OF PHARMACY	ST LOUIS	MO	Private 4yr	"$690,736"	151
250600	SAINT LOUIS UNIVERSITY	ST LOUIS	MO	Private 4yr	"$6,251,159"	1468
251200	STEPHENS COLLEGE	COLUMBIA	MO	Private 4yr	"$1,593,035"	343
251400	NORTH CENTRAL MISSOURI COLLEGE	TRENTON	MO	Public 2yr	"$2,830,660"	782
251600	UNIVERSITY OF MISSOURI - COLUMBIA	COLUMBIA	MO	Public 4yr	"$20,639,519"	4757
251700	MISSOURI UNIVERSITY OF SCIENCE & TECHNOL	ROLLA	MO	Public 4yr	"$7,556,648"	1802
251800	UNIVERSITY OF MISSOURI-KANSAS CITY	KANSAS CITY	MO	Public 4yr	"$14,040,433"	"3,125"
251900	UNIVERSITY OF MISSOURI-ST LOUIS	ST LOUIS	MO	Public 4yr	"$14,712,026"	"3,576"
